Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand,Model,Car_Age,Luxury_Brand,Kilometers_Per_Year,Power_Per_CC
Naivasha,2018,82739,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,2481960.0,Mahindra,Xuv500 At W10 Awd,8,0,10342.375,0.06424965580541533
Nakuru,2006,193000,Diesel,Manual,Third,13.6,2523.0,63.0,7.0,370000.0,Mahindra,Bolero Slx 2Wd,20,0,9650.0,0.02497027348394768
Nairobi,2013,7000,Petrol,Automatic,First,17.97,1498.0,99.6,5.0,540200.0,Renault,Scala Rxl At,13,0,538.4615384615385,0.0664886515353805
Thika,2012,60000,Diesel,Automatic,Second,12.35,2179.0,187.74,5.0,3478000.0,Land,Rover Freelander 2 Hse Sd4,14,1,4285.714285714285,0.08615878843506196
Eldoret,2017,38000,Petrol,Manual,First,22.74,796.0,47.3,5.0,460280.0,Maruti,Alto 800 Vxi,9,0,4222.222222222223,0.059422110552763814
Mombasa,2013,56344,Petrol,Manual,First,17.6,1496.0,88.73,5.0,676360.0,Toyota,Etios G,13,0,4334.153846153846,0.05931149732620321
Nairobi,2014,17858,Petrol,Manual,First,17.0,1197.0,80.0,5.0,787360.0,Hyundai,I20 Sportz Option,12,0,1488.1666666666667,0.06683375104427736
Kisumu,2012,53000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,473600.0,Hyundai,I10 Sportz,14,0,3785.714285714286,0.06591478696741855
Mombasa,2016,67906,Diesel,Manual,First,25.2,1248.0,74.0,5.0,833240.0,Maruti,Swift Vdi Bsiv,10,0,6790.6,0.05929487179487179
Kisumu,2015,19000,Petrol,Manual,First,21.1,814.0,55.2,5.0,444000.0,Hyundai,Eon Magna Plus,11,0,1727.2727272727273,0.06781326781326781
Nairobi,2010,67000,Diesel,Automatic,Second,22.69,1995.0,190.0,5.0,1369000.0,Bmw,3 Series 320D,16,0,4187.5,0.09523809523809523
Nairobi,2011,80000,Diesel,Manual,First,23.57,1396.0,70.0,5.0,177600.0,Tata,Indigo Xl Classic Dicor,15,0,5333.333333333333,0.050143266475644696
Nairobi,2015,61000,Petrol,Manual,First,22.74,796.0,47.3,5.0,318200.0,Maruti,Alto 800 Lxi,11,0,5545.454545454545,0.059422110552763814
Eldoret,2010,39000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,451400.0,Volkswagen,Polo Diesel Highline 1.2L,16,0,2437.5,0.06163469557964971
Thika,2014,59000,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,1702000.0,Toyota,Corolla Altis Vl At,12,0,4916.666666666667,0.0767686318131257
Kisumu,2008,80931,Petrol,Manual,First,17.92,1086.0,62.1,5.0,340399.99999999994,Hyundai,Santro Xing Gls,18,0,4496.166666666667,0.057182320441988954
Kisumu,2016,34000,Petrol,Manual,First,20.4,1197.0,81.8,5.0,732600.0,Maruti,Swift Zxi,10,0,3400.0,0.0683375104427736
Kisumu,2013,130000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,703000.0,Renault,Scala Diesel Rxl,13,0,10000.0,0.05804243668720054
Naivasha,2018,52380,Diesel,Manual,First,24.3,1248.0,88.5,5.0,1502200.0,Maruti,Vitara Brezza Zdi Plus,8,0,6547.5,0.07091346153846154
Kisumu,2011,44000,Petrol,Manual,First,18.06,1198.0,75.0,5.0,392200.0,Nissan,Micra Xv,15,0,2933.3333333333335,0.06260434056761269
Kisumu,2015,84000,Diesel,Manual,First,20.0,1399.0,68.05,5.0,562400.0,Ford,Figo Diesel Exi,11,0,7636.363636363636,0.04864188706218728
Mombasa,2017,41697,Petrol,Automatic,First,13.1,1997.0,141.1,5.0,2468640.0,Honda,Cr-V 2.0 At,9,0,4633.0,0.07065598397596394
Eldoret,2014,163000,Diesel,Manual,First,19.01,1461.0,108.5,5.0,740000.0,Nissan,Terrano Xv 110 Ps,12,0,13583.333333333334,0.07426420260095824
Mombasa,2011,42000,Petrol,Manual,Second,17.71,1197.0,78.9,5.0,555000.0,Toyota,Etios Liva 1.2 G,15,0,2800.0,0.06591478696741855
Nyeri,2013,129000,Diesel,Manual,Third,21.27,1396.0,88.76,5.0,608280.0000000001,Hyundai,I20 Asta 1.4 Crdi,13,0,9923.076923076924,0.06358166189111748
Mombasa,2015,32200,Petrol,Manual,Second,18.16,1196.0,86.8,5.0,629000.0,Ford,Figo Aspire 1.2 Ti-Vct Ambiente,11,0,2927.2727272727275,0.0725752508361204
Nairobi,2004,129000,Diesel,Manual,First,10.5,2835.0,107.2,6.0,510600.0,Mitsubishi,Pajero 2.8 Glx Crz,22,0,5863.636363636364,0.03781305114638448
Nakuru,2014,40000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,3330000.0,Audi,A4 2.0 Tdi 177 Bhp Premium Plus,12,1,3333.3333333333335,0.08858231707317074
Nairobi,2006,150000,Petrol,Manual,First,12.4,1998.0,132.0,8.0,666000.0,Toyota,Innova 2.0 E,20,0,7500.0,0.06606606606606606
Nyeri,2007,140000,Petrol,Manual,First,15.26,1150.0,74.9,5.0,133200.0,Chevrolet,Aveo U-Va 1.2 Ls,19,0,7368.421052631579,0.0651304347826087
Kisumu,2006,63181,Petrol,Manual,First,15.3,1341.0,83.0,5.0,273800.0,Hyundai,Getz Gls,20,0,3159.05,0.061894108873974646
Kisumu,2013,39575,Diesel,Manual,First,25.8,1498.0,98.6,5.0,481000.0,Honda,Amaze S I-Dtech,13,0,3044.230769230769,0.06582109479305741
Eldoret,2010,63600,Diesel,Manual,Second,17.8,1248.0,97.7,5.0,458800.0,Maruti,Swift Vdi Bsiv W Abs,16,0,3975.0,0.07828525641025641
Naivasha,2014,70374,Diesel,Manual,First,22.7,1498.0,89.84,5.0,1086320.0,Ford,Ecosport 1.5 Dv5 Mt Titanium Optional,12,0,5864.5,0.05997329773030708
Kisumu,2015,26256,Diesel,Manual,First,20.14,1498.0,88.5,5.0,629000.0,Volkswagen,Crosspolo 1.5 Tdi,11,0,2386.909090909091,0.059078771695594126
Nairobi,2016,13460,Petrol,Manual,First,18.6,1197.0,81.86,5.0,954600.0,Hyundai,Elite I20 Petrol Sportz,10,0,1346.0,0.0683876357560568
Mombasa,2011,122000,Diesel,Manual,Second,12.8,2494.0,102.0,8.0,1591000.0,Toyota,Innova 2.5 V Diesel 8-Seater,15,0,8133.333333333333,0.0408981555733761
Kisumu,2015,58589,Diesel,Automatic,First,15.26,2143.0,203.2,5.0,4107000.0,Mercedes-Benz,M-Class Ml 250 Cdi,11,1,5326.272727272727,0.09482034531031264
Nyeri,2005,115000,Petrol,Manual,Second,17.3,1061.0,64.0,5.0,146520.0,Maruti,Wagon R Lx Bsiii,21,0,5476.190476190476,0.060320452403393024
Eldoret,2016,75000,Diesel,Automatic,First,12.62,2198.0,158.0,7.0,3552000.0,Ford,Endeavour 2.2 Trend At 4X2,10,0,7500.0,0.0718835304822566
Nyeri,2016,30292,Petrol,Manual,First,18.6,1197.0,81.86,5.0,902800.0,Hyundai,Elite I20 Petrol Sportz,10,0,3029.2,0.0683876357560568
Thika,2017,32248,Petrol,Manual,First,17.5,1199.0,88.7,5.0,1221000.0,Honda,Wrv I-Vtec Vx,9,0,3583.1111111111113,0.07397831526271893
Nakuru,2013,74000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,688200.0000000001,Volkswagen,Polo Petrol Highline 1.2L,13,0,5692.307692307692,0.06168614357262104
Nairobi,2014,56100,Petrol,Manual,First,13.7,1997.0,153.86,5.0,1443000.0,Honda,Cr-V 2.0L 2Wd Mt,12,0,4675.0,0.0770455683525288
Nakuru,2014,61325,Petrol,Manual,First,18.9,1197.0,81.86,5.0,651200.0000000001,Hyundai,Grand I10 1.2 Kappa Asta,12,0,5110.416666666667,0.0683876357560568
Kisumu,2014,33000,Petrol,Manual,First,19.1,1197.0,85.8,5.0,590520.0,Maruti,Swift Dzire Vxi,12,0,2750.0,0.07167919799498747
Naivasha,2016,18090,Diesel,Automatic,First,16.2,2993.0,258.0,5.0,6768040.0,Bmw,5 Series 2003-2012 530D,10,0,1809.0,0.08620113598396258
Mombasa,2014,71390,Diesel,Manual,First,22.7,1498.0,89.84,5.0,779960.0,Ford,Ecosport 1.5 Dv5 Mt Ambiente,12,0,5949.166666666667,0.05997329773030708
Nairobi,2014,41000,Cng,Manual,First,26.2,998.0,58.2,5.0,518000.0,Maruti,Wagon R Lxi Cng,12,0,3416.6666666666665,0.058316633266533066
Thika,2016,67000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,1073000.0,Honda,City I Dtec V,10,0,6700.0,0.06582109479305741
Mombasa,2008,99000,Diesel,Manual,Second,17.0,1405.0,70.0,5.0,236800.0,Tata,Indigo Ls,18,0,5500.0,0.0498220640569395
Eldoret,2014,142000,Diesel,Manual,Second,19.01,1461.0,108.45,5.0,888000.0,Renault,Duster 110Ps Diesel Rxl,12,0,11833.333333333334,0.0742299794661191
Mombasa,2010,26966,Petrol,Manual,First,20.36,1197.0,78.9,5.0,444000.0,Hyundai,I10 Sportz,16,0,1685.375,0.06591478696741855
Nairobi,2015,27628,Petrol,Manual,First,18.7,1199.0,88.7,5.0,732600.0,Honda,Jazz 1.2 Sv I Vtec,11,0,2511.6363636363635,0.07397831526271893
Kisumu,2016,82497,Diesel,Manual,First,23.65,1248.0,88.5,5.0,1330520.0,Maruti,Sx4 S Cross Ddis 200 Zeta,10,0,8249.7,0.07091346153846154
Nairobi,2007,86000,Petrol,Manual,Third,11.9,2354.0,144.0,5.0,273800.0,Honda,Accord Vti-L Mt,19,0,4526.315789473684,0.06117247238742566
Naivasha,2016,26981,Petrol,Manual,First,16.47,1198.0,73.9,5.0,911680.0,Volkswagen,Polo Petrol Comfortline 1.2L,10,0,2698.1,0.06168614357262104
Kisumu,2010,110471,Diesel,Manual,First,21.1,1248.0,73.9,5.0,518000.0,Maruti,Ritz Vdi,16,0,6904.4375,0.059214743589743594
Nyeri,2014,69000,Petrol,Manual,First,19.5,1199.0,88.76,5.0,666000.0,Honda,Amaze S Petrol,12,0,5750.0,0.07402835696413679
Kisumu,2017,12000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,1147000.0,Hyundai,I20 1.2 Asta Option,9,0,1333.3333333333333,0.06836257309941521
Kisumu,2014,77500,Diesel,Manual,First,20.45,1461.0,83.8,5.0,976800.0,Renault,Duster 85Ps Diesel Rxl,12,0,6458.333333333333,0.05735797399041752
Mombasa,2014,48031,Petrol,Manual,First,18.9,1197.0,82.0,5.0,737040.0000000001,Hyundai,Grand I10 Magna,12,0,4002.5833333333335,0.06850459482038429
Mombasa,2008,170000,Diesel,Automatic,Third,16.07,1995.0,181.0,5.0,1443000.0,Bmw,3 Series 320D Highline,18,0,9444.444444444445,0.09072681704260652
Nairobi,2014,69565,Diesel,Manual,First,22.7,1498.0,89.84,5.0,821400.0,Ford,Ecosport 1.5 Dv5 Mt Trend,12,0,5797.083333333333,0.05997329773030708
Kisumu,2016,45492,Diesel,Automatic,First,21.5,1498.0,108.5,5.0,1524400.0000000002,Volkswagen,Vento 1.5 Tdi Highline At,10,0,4549.2,0.07242990654205607
Mombasa,2011,85000,Petrol,Automatic,Second,11.7,2354.0,177.6,5.0,1110000.0,Honda,Accord 2.4 At,15,0,5666.666666666667,0.07544604927782497
Kisumu,2008,55902,Petrol,Manual,First,14.49,1399.0,92.7,5.0,266400.0,Chevrolet,Aveo 1.4,18,0,3105.6666666666665,0.06626161543959971
Kisumu,2017,18500,Petrol,Manual,First,16.2,1199.0,74.0,5.0,925000.0,Volkswagen,Polo 1.2 Mpi Highline Plus,9,0,2055.5555555555557,0.061718098415346125
Kisumu,2015,129750,Diesel,Manual,Second,14.95,2489.0,93.7,7.0,1006400.0,Mahindra,Xylo D4 Bs Iii,11,0,11795.454545454546,0.037645640819606266
Kisumu,2009,50902,Petrol,Automatic,First,19.2,1197.0,80.0,5.0,444000.0,Hyundai,I10 Magna At,17,0,2994.235294117647,0.06683375104427736
Naivasha,2015,84725,Diesel,Manual,First,15.1,2179.0,140.0,7.0,1716800.0,Mahindra,Xuv500 W8 4Wd,11,0,7702.272727272727,0.06424965580541533
Nairobi,2013,40000,Diesel,Manual,Second,22.7,1582.0,126.24,5.0,1028600.0,Hyundai,Elantra Crdi Sx,13,0,3076.923076923077,0.07979772439949431
Nairobi,2010,60000,Petrol,Manual,Third,14.3,1798.0,160.0,5.0,518000.0,Volkswagen,Passat 1.8 Tsi Mt,16,0,3750.0,0.08898776418242492
Naivasha,2014,33496,Petrol,Manual,First,18.9,1197.0,81.86,5.0,814000.0,Hyundai,Grand I10 1.2 Kappa Sportz,12,0,2791.3333333333335,0.0683876357560568
Nairobi,2015,25000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,836200.0,Hyundai,I20 Asta Option 1.2,11,0,2272.7272727272725,0.06836257309941521
Thika,2013,71000,Diesel,Manual,First,18.2,1248.0,73.8,8.0,481000.0,Chevrolet,Enjoy Tcdi Ls 8 Seater,13,0,5461.538461538462,0.05913461538461538
Naivasha,2015,20826,Petrol,Automatic,First,14.3,1598.0,103.6,5.0,1142560.0,Skoda,Rapid 1.6 Mpi At Ambition Plus Alloy,11,0,1893.2727272727273,0.06483103879849812
Eldoret,2016,42244,Diesel,Manual,First,19.67,1582.0,126.2,5.0,1776000.0,Hyundai,Creta 1.6 Crdi Sx,10,0,4224.4,0.0797724399494311
Nyeri,2013,98598,Diesel,Manual,First,25.44,936.0,57.6,5.0,229400.0,Chevrolet,Beat Diesel Ps,13,0,7584.461538461538,0.06153846153846154
Nairobi,2011,62100,Diesel,Manual,First,11.5,2982.0,171.0,7.0,1591000.0,Toyota,Fortuner 3.0 Diesel,15,0,4140.0,0.05734406438631791
Naivasha,2016,44238,Petrol,Manual,First,18.6,1197.0,81.83,5.0,994560.0,Hyundai,I20 Sportz Option 1.2,10,0,4423.8,0.06836257309941521
Naivasha,2012,91743,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,4225400.0,Audi,Q7 3.0 Tdi Quattro,14,1,6553.071428571428,0.08136164475901585
Nakuru,2013,19828,Diesel,Automatic,Second,17.85,2967.0,300.0,4.0,11100000.0,Porsche,Panamera Diesel,13,1,1525.2307692307693,0.10111223458038422
Kisumu,2016,36891,Petrol,Manual,First,17.8,1497.0,117.3,5.0,1552520.0,Honda,City I Vtec Vx,10,0,3689.1,0.0783567134268537
Kisumu,2012,90049,Diesel,Manual,First,17.21,1493.0,100.0,7.0,562400.0,Mahindra,Quanto C4,14,0,6432.071428571428,0.06697923643670463
Thika,2012,74002,Diesel,Automatic,First,16.55,1968.0,140.0,5.0,2738000.0,Audi,A4 2.0 Tdi Multitronic,14,1,5285.857142857143,0.07113821138211382
Kisumu,2013,41000,Petrol,Automatic,First,12.37,2359.0,198.25,5.0,888000.0,Hyundai,Sonata Transform 2.4 Gdi At,13,0,3153.846153846154,0.08403984739296312
Kisumu,2012,83678,Diesel,Manual,First,22.32,1582.0,126.32,5.0,814000.0,Hyundai,Verna 1.6 Sx,14,0,5977.0,0.07984829329962073
Eldoret,2010,91000,Petrol,Manual,First,18.9,998.0,67.1,5.0,340399.99999999994,Maruti,Wagon R Lxi Bs Iv,16,0,5687.5,0.06723446893787574
Nyeri,2016,50000,Diesel,Manual,First,24.52,1248.0,88.5,7.0,1287599.9999999998,Maruti,Ertiga Shvs Zdi Plus,10,0,5000.0,0.07091346153846154
Nairobi,2015,58000,Diesel,Manual,First,24.4,1120.0,71.01,5.0,732600.0,Hyundai,Xcent 1.1 Crdi S Option,11,0,5272.727272727273,0.06340178571428572
Nyeri,2012,80000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,629000.0,Maruti,Swift Vdi,14,0,5714.285714285715,0.05929487179487179
Mombasa,2017,41290,Diesel,Manual,Second,16.0,2179.0,140.0,7.0,1619120.0,Mahindra,Xuv500 W6 2Wd,9,0,4587.777777777777,0.06424965580541533
Nairobi,2013,65000,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,3146480.0,Bmw,5 Series 520D Luxury Line,13,0,5000.0,0.09523809523809523
Nakuru,2016,16471,Petrol,Manual,Second,14.28,1798.0,138.03,5.0,1702000.0,Toyota,Corolla Altis 1.8 G,10,0,1647.1,0.0767686318131257
Eldoret,2015,54339,Diesel,Manual,Second,22.54,1396.0,88.73,5.0,888000.0,Hyundai,I20 Asta 1.4 Crdi,11,0,4939.909090909091,0.06356017191977077
Kisumu,2016,24025,Petrol,Manual,First,18.15,1198.0,82.0,6.0,606799.9999999999,Mahindra,Kuv 100 Mfalcon G80 K2,10,0,2402.5,0.06844741235392321
Kisumu,2013,24027,Petrol,Manual,First,24.7,796.0,47.3,5.0,297479.99999999994,Maruti,Alto 800 2016-2019 Lxi,13,0,1848.2307692307693,0.059422110552763814
Kisumu,2010,59270,Petrol,Manual,First,15.7,1172.0,67.0,5.0,384800.0,Fiat,Punto Evo 1.2 Emotion,16,0,3704.375,0.05716723549488054
Kisumu,2012,40000,Petrol,Manual,First,18.9,998.0,67.1,5.0,347800.0,Maruti,Wagon R Vxi Bs Iv,14,0,2857.1428571428573,0.06723446893787574
Nakuru,2012,155566,Diesel,Manual,Second,9.5,2835.0,118.6,6.0,1354200.0,Mitsubishi,Pajero 4X4 Lhd,14,0,11111.857142857143,0.0418342151675485
Mombasa,2013,42320,Petrol,Manual,First,19.4,1198.0,86.8,5.0,429200.0,Honda,Brio Ex Mt,13,0,3255.3846153846152,0.07245409015025041
Naivasha,2017,24153,Diesel,Manual,Second,22.54,1396.0,88.73,5.0,1358640.0,Hyundai,I20 Asta Option 1.4 Crdi,9,0,2683.6666666666665,0.06356017191977077
Nairobi,2016,27000,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,1694600.0,Hyundai,Creta 1.6 Sx Plus Petrol Automatic,10,0,2700.0,0.07624135763670647
Kisumu,2012,92000,Cng,Manual,Second,26.83,796.0,38.4,5.0,310800.0,Maruti,Alto Green Lxi (Cng),14,0,6571.428571428572,0.04824120603015075
Mombasa,2017,61795,Petrol,Manual,First,17.8,1198.0,86.7,5.0,818440.0,Honda,Amaze S I-Vtec,9,0,6866.111111111111,0.07237061769616027
Mombasa,2016,13500,Petrol,Manual,First,18.15,1198.0,82.0,6.0,555000.0,Mahindra,Kuv 100 Mfalcon G80 K6 Plus,10,0,1350.0,0.06844741235392321
Eldoret,2018,4500,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,1850000.0,Honda,City I-Vtec Cvt Vx,8,0,562.5,0.0783567134268537
Nairobi,2017,23000,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,2294000.0,Mahindra,Xuv500 At W10 Fwd,9,0,2555.5555555555557,0.06424965580541533
Eldoret,2011,65400,Petrol,Manual,First,0.0,1086.0,97.7,5.0,310800.0,Hyundai,Santro Gls I - Euro I,15,0,4360.0,0.08996316758747698
Nairobi,2013,80578,Diesel,Automatic,Second,14.84,2143.0,170.0,5.0,2146000.0,Mercedes-Benz,New C-Class 220 Cdi At,13,1,6198.307692307692,0.07932804479701354
Naivasha,2017,42646,Diesel,Automatic,First,19.6,1461.0,108.45,5.0,1844080.0,Renault,Duster 110Ps Diesel Rxz Amt,9,0,4738.444444444444,0.0742299794661191
Nakuru,2014,30000,Petrol,Manual,Second,16.47,1198.0,74.0,5.0,777000.0,Volkswagen,Polo 1.2 Mpi Comfortline,12,0,2500.0,0.06176961602671119
Nairobi,2012,90000,Diesel,Automatic,First,18.48,1493.0,97.7,5.0,2146000.0,Bmw,5 Series 520D Sedan,14,0,6428.571428571428,0.06543871399866041
Nakuru,2009,98000,Diesel,Automatic,Second,13.5,2987.0,282.0,5.0,3700000.0,Mercedes-Benz,S Class 2005 2013 S 350 Cdi,17,1,5764.705882352941,0.09440910612654838
Mombasa,2012,66400,Petrol,Manual,First,0.0,1493.0,97.7,5.0,393680.0,Hyundai,Santro Gls Ii - Euro Ii,14,0,4742.857142857143,0.06543871399866041
Kisumu,2012,50000,Diesel,Automatic,First,12.9,2993.0,271.23,4.0,6660000.0,Jaguar,Xj 3.0L Premium Luxury,14,1,3571.4285714285716,0.09062145005011694
Nyeri,2015,63310,Diesel,Manual,First,28.4,1248.0,74.0,5.0,754799.9999999999,Maruti,Swift Vdi,11,0,5755.454545454545,0.05929487179487179
Nairobi,2014,66000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,518000.0,Honda,Amaze S I-Dtech,12,0,5500.0,0.06582109479305741
Thika,2011,74000,Diesel,Automatic,Second,16.07,1995.0,181.0,5.0,1850000.0,Bmw,3 Series 320D Highline,15,0,4933.333333333333,0.09072681704260652
Kisumu,2012,93000,Diesel,Manual,First,23.5,1396.0,88.7,5.0,821400.0,Hyundai,Verna 1.4 Ex,14,0,6642.857142857143,0.06353868194842408
Nairobi,2015,70000,Diesel,Automatic,First,11.5,2982.0,169.0,7.0,2883040.0,Toyota,Fortuner 4X2 4 Speed At,11,0,6363.636363636364,0.05667337357478203
Thika,2012,48772,Petrol,Manual,First,18.6,1197.0,85.8,5.0,578680.0,Maruti,Swift Vxi,14,0,3483.714285714286,0.07167919799498747
Mombasa,2010,66000,Petrol,Manual,First,18.6,1199.0,79.4,5.0,324120.0,Chevrolet,Beat Ls,16,0,4125.0,0.06622185154295246
Naivasha,2017,27417,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,1019720.0,Hyundai,Grand I10 Asta Option At,9,0,3046.3333333333335,0.06850459482038429
Naivasha,2011,51593,Petrol,Manual,Second,15.6,1196.0,70.0,5.0,513560.0,Ford,Figo Petrol Zxi,15,0,3439.5333333333333,0.05852842809364549
Nairobi,2008,86340,Petrol,Automatic,Second,9.1,2349.0,97.7,5.0,481000.0,Nissan,Teana 230Jm,18,0,4796.666666666667,0.041592166879523204
Eldoret,2010,75000,Petrol,Manual,First,16.1,1298.0,88.2,5.0,421800.0,Maruti,Swift Vxi Bsiii,16,0,4687.5,0.0679506933744222
Naivasha,2016,39237,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,3794720.0,Audi,A4 35 Tdi Premium,10,1,3923.7,0.08858231707317074
Mombasa,2018,11966,Petrol,Manual,First,16.8,1497.0,116.3,5.0,1521439.9999999998,Honda,City V Mt,8,0,1495.75,0.07768871075484302
Kisumu,2015,37000,Petrol,Manual,First,18.2,1199.0,88.7,5.0,932400.0,Honda,Jazz V,11,0,3363.6363636363635,0.07397831526271893
Mombasa,2014,70920,Diesel,Manual,First,20.14,1498.0,88.8,5.0,703000.0,Volkswagen,Polo 1.5 Tdi Highline,12,0,5910.0,0.05927903871829105
Kisumu,2013,65280,Diesel,Manual,First,19.87,1461.0,83.14,5.0,858400.0,Nissan,Terrano Xl D Option,13,0,5021.538461538462,0.056906228610540725
Kisumu,2016,62000,Diesel,Automatic,First,12.51,2179.0,187.7,7.0,6586000.0,Land,Rover Discovery Sport Sd4 Hse Luxury 7S,10,1,6200.0,0.08614043139054611
Mombasa,2014,44525,Petrol,Manual,First,18.5,1197.0,82.9,5.0,688200.0000000001,Hyundai,I20 Magna Optional 1.2,12,0,3710.4166666666665,0.06925647451963242
Nyeri,2009,86863,Petrol,Manual,First,17.0,1497.0,118.0,5.0,532800.0,Honda,City 1.5 E Mt,17,0,5109.588235294118,0.0788243152972612
Kisumu,2015,102626,Diesel,Manual,First,16.0,2179.0,140.0,7.0,1813000.0,Mahindra,Xuv500 W10 Awd,11,0,9329.636363636364,0.06424965580541533
Nyeri,2017,45000,Diesel,Manual,First,16.3,1956.0,170.0,5.0,2960000.0,Jeep,Compass 2.0 Limited Option 4X4,9,0,5000.0,0.0869120654396728
Nyeri,2017,22000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,2368000.0,Mahindra,Xuv500 W10 Awd,9,0,2444.4444444444443,0.06424965580541533
Naivasha,2011,108905,Diesel,Automatic,Second,11.79,2179.0,120.0,8.0,919080.0,Mahindra,Scorpio Vlx 4Wd Airbag At Bsiv,15,0,7260.333333333333,0.05507113354749885
Kisumu,2016,12800,Petrol,Manual,First,19.44,1198.0,67.0,7.0,481000.0,Datsun,Go Plus T,10,0,1280.0,0.055926544240400666
Kisumu,2016,32000,Diesel,Manual,First,15.4,2179.0,120.0,7.0,1443000.0,Mahindra,Scorpio S6 Plus 7 Seater,10,0,3200.0,0.05507113354749885
Nairobi,2014,39000,Petrol,Automatic,First,15.5,1198.0,86.7,5.0,658600.0,Honda,Amaze S At I-Vtech,12,0,3250.0,0.07237061769616027
Eldoret,2017,42000,Diesel,Manual,First,25.6,1498.0,98.6,5.0,1776000.0,Honda,City I-Dtec Zx,9,0,4666.666666666667,0.06582109479305741
Mombasa,2008,73000,Petrol,Manual,First,14.4,1396.0,65.0,5.0,118400.0,Tata,Indigo Gle,18,0,4055.5555555555557,0.04656160458452722
Mombasa,2018,48000,Diesel,Manual,First,24.0,1186.0,73.97,5.0,880600.0,Hyundai,Grand I10 1.2 Crdi Sportz,8,0,6000.0,0.062369308600337264
Eldoret,2015,18000,Cng,Manual,First,33.44,796.0,40.3,4.0,444000.0,Maruti,Alto 800 2016-2019 Cng Lxi,11,0,1636.3636363636363,0.050628140703517586
Kisumu,2014,19000,Petrol,Manual,First,17.43,1396.0,105.5,5.0,777000.0,Hyundai,Verna 1.4 Cx Vtvt,12,0,1583.3333333333333,0.0755730659025788
Naivasha,2019,33598,Diesel,Manual,First,13.68,2393.0,147.8,7.0,3285600.0,Toyota,Innova Crysta 2.4 Vx Mt,7,0,4799.714285714285,0.06176347680735479
Nyeri,2012,63000,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,1998000.0,Bmw,X1 Sdrive20D,14,0,4500.0,0.09223057644110276
Mombasa,2015,48000,Diesel,Automatic,First,16.96,1968.0,138.03,5.0,1998000.0,Volkswagen,Jetta 2013-2015 2.0L Tdi Highline At,11,0,4363.636363636364,0.07013719512195123
Nairobi,2014,66000,Diesel,Manual,First,20.0,1399.0,68.05,5.0,513560.0,Ford,Figo Diesel Zxi,12,0,5500.0,0.04864188706218728
Thika,2013,80000,Diesel,Automatic,Second,11.18,2696.0,184.0,7.0,1406000.0,Mahindra,Ssangyong Rexton Rx7,13,0,6153.846153846154,0.06824925816023739
Mombasa,2011,37000,Petrol,Manual,First,15.04,1598.0,103.6,5.0,710400.0,Volkswagen,Vento Petrol Highline,15,0,2466.6666666666665,0.06483103879849812
Mombasa,2016,35058,Petrol,Manual,First,15.0,1598.0,103.52,5.0,967920.0,Skoda,Rapid 1.6 Mpi Ambition With Alloy Wheel,10,0,3505.8,0.06478097622027534
Nairobi,2012,52000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,458800.0,Volkswagen,Polo Petrol Comfortline 1.2L,14,0,3714.285714285714,0.06168614357262104
Kisumu,2015,61313,Diesel,Manual,First,23.65,1248.0,88.5,5.0,1182520.0,Maruti,S Cross Ddis 200 Delta,11,0,5573.909090909091,0.07091346153846154
Kisumu,2009,45000,Petrol,Manual,Second,14.53,1798.0,138.1,5.0,488400.0,Toyota,Corolla Altis G,17,0,2647.0588235294117,0.0768075639599555
Nakuru,2015,74000,Diesel,Manual,First,20.77,1248.0,88.8,7.0,1295000.0,Maruti,Ertiga Zdi,11,0,6727.272727272727,0.07115384615384615
Kisumu,2013,89000,Petrol,Automatic,First,19.2,1197.0,80.0,5.0,620120.0000000001,Hyundai,I10 Asta Sunroof At,13,0,6846.153846153846,0.06683375104427736
Mombasa,2019,13414,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,4553960.0,Mercedes-Benz,Cla 200 Cdi Sport,7,1,1916.2857142857142,0.06346243583761083
Nyeri,2006,95000,Petrol,Manual,Second,16.9,1497.0,100.0,5.0,312280.0,Honda,City Zx Vtec,20,0,4750.0,0.06680026720106881
